2, 3, 3, 2, 39, 143, 145, 81, 114, 14, 0, 3, 1
0, 3, 3, 0, 6, 144, 146, 8, 53, 66, 14, 3, 0
4, 1, 3, 0, 6, 144, 146, 8, 53, 66, 14, 3, 1
8, 1, 0, 5, 66, 145, 147, 65, 109, 50, 3, 3, 0
0, 3, 2, 0, 81, 146, 148, 21, 155, 59, 1, 3, 0
3, 1, 2, 6, 28, 147, 9, 12, 82, 11, 11, 3, 0
2, 3, 3, 3, 24, 148, 149, 86, 88, 23, 3, 3, 1
2, 3, 3, 2, 39, 143, 145, 81, 92, 58, 0, 3, 1
1, 2, 2, 4, 33, 149, 150, 87, 154, 26, 7, 3, 0
5, 4, 2, 2, 49, 150, 151, 81, 95, 11, 7, 3, 1
2, 3, 6, 6, 10, 151, 152, 65, 156, 37, 12, 3, 0
0, 3, 8, 0, 82, 152, 153, 88, 157, 67, 1, 3, 0
3, 1, 0, 5, 49, 153, 154, 0, 11, 22, 8, 3, 1
1, 2, 2, 6, 59, 154, 155, 58, 124, 7, 11, 3, 1
1, 2, 2, 5, 52, 155, 156, 89, 158, 4, 4, 3, 1
6, 2, 2, 6, 67, 156, 157, 15, 106, 50, 11, 3, 1
1, 1, 2, 2, 67, 157, 158, 35, 13, 13, 9, 3, 1
5, 1, 2, 0, 67, 158, 159, 90, 159, 33, 7, 3, 1
8, 1, 3, 0, 83, 159, 160, 91, 31, 62, 5, 3, 1
3, 3, 6, 6, 10, 151, 152, 65, 76, 20, 5, 3, 0
2, 1, 2, 3, 28, 160, 161, 92, 38, 19, 6, 3, 1
4, 1, 2, 3, 28, 160, 161, 92, 38, 19, 6, 3, 0
4, 1, 7, 4, 72, 161, 162, 30, 140, 68, 15, 3, 1
1, 2, 3, 3, 38, 162, 163, 50, 108, 30, 11, 3, 1
7, 0, 3, 0, 6, 144, 146, 8, 95, 16, 3, 3, 1
5, 1, 6, 1, 22, 163, 164, 91, 86, 41, 14, 3, 0
2, 3, 7, 4, 84, 164, 165, 93, 80, 55, 4, 3, 0
0, 3, 7, 0, 85, 165, 166, 60, 152, 25, 4, 3, 1
0, 0, 3, 0, 83, 159, 160, 91, 50, 62, 0, 3, 1
3, 2, 2, 0, 67, 158, 159, 90, 117, 1, 13, 3, 1
7, 4, 2, 2, 49, 150, 151, 81, 43, 17, 6, 3, 0
6, 3, 5, 5, 12, 166, 167, 94, 160, 19, 9, 3, 0
6, 3, 5, 5, 12, 166, 167, 94, 160, 19, 9, 3, 1
8, 1, 3, 6, 38, 167, 168, 95, 9, 30, 3, 3, 1
6, 5, 2, 3, 28, 160, 161, 92, 161, 29, 3, 3, 0
1, 2, 2, 6, 59, 154, 155, 58, 13, 53, 13, 3, 0
5, 1, 3, 5, 86, 168, 169, 96, 135, 19, 7, 3, 1
5, 4, 2, 1, 87, 169, 170, 82, 162, 5, 7, 3, 0
2, 3, 3, 2, 88, 170, 171, 97, 12, 54, 0, 3, 1
0, 3, 7, 2, 72, 171, 76, 41, 109, 30, 3, 3, 0
0, 0, 3, 3, 24, 148, 149, 86, 163, 13, 6, 3, 1
7, 1, 0, 1, 4, 129, 172, 98, 74, 35, 5, 3, 0
2, 0, 7, 3, 84, 172, 173, 53, 44, 11, 11, 3, 0
4, 1, 7, 3, 70, 173, 174, 99, 96, 51, 18, 3, 1
6, 1, 0, 4, 4, 174, 175, 100, 9, 5, 9, 3, 1
4, 3, 2, 2, 49, 150, 151, 81, 14, 1, 13, 3, 0
3, 1, 2, 0, 69, 175, 176, 101, 6, 33, 3, 3, 0
1, 2, 2, 6, 28, 147, 9, 12, 164, 5, 0, 3, 1
2, 0, 0, 1, 89, 176, 177, 27, 165, 22, 6, 3, 1
2, 3, 6, 5, 22, 177, 178, 79, 53, 21, 12, 3, 0
5, 1, 2, 0, 81, 146, 148, 21, 145, 11, 5, 3, 1
5, 3, 2, 0, 67, 158, 159, 90, 101, 29, 3, 3, 1
1, 6, 2, 5, 2, 178, 179, 13, 166, 29, 9, 3, 1
5, 1, 2, 5, 52, 155, 156, 89, 167, 41, 9, 3, 0
1, 2, 0, 0, 90, 179, 180, 45, 168, 5, 13, 3, 1
7, 0, 3, 2, 39, 143, 145, 81, 134, 20, 3, 3, 1
1, 2, 2, 2, 49, 150, 151, 81, 142, 35, 13, 3, 1
5, 4, 2, 6, 67, 156, 157, 15, 50, 47, 7, 3, 0
1, 2, 2, 6, 67, 156, 157, 15, 50, 47, 7, 3, 0
5, 1, 2, 4, 33, 149, 150, 87, 162, 1, 7, 3, 1
7, 0, 2, 6, 28, 147, 9, 12, 166, 19, 12, 3, 0
8, 1, 2, 0, 67, 158, 159, 90, 102, 13, 3, 3, 1
4, 1, 3, 6, 42, 180, 181, 58, 27, 32, 13, 3, 0
7, 0, 2, 2, 33, 181, 182, 3, 38, 8, 3, 3, 1
1, 2, 2, 6, 28, 147, 9, 12, 112, 9, 10, 3, 0
5, 1, 2, 0, 69, 175, 176, 101, 159, 40, 0, 3, 1
7, 1, 2, 3, 1, 182, 183, 57, 5, 32, 13, 3, 0
5, 3, 0, 2, 58, 183, 184, 102, 0, 37, 4, 3, 0
1, 2, 2, 4, 33, 149, 150, 87, 130, 15, 2, 3, 1
1, 2, 2, 2, 91, 184, 185, 103, 109, 57, 11, 3, 0
5, 3, 2, 2, 49, 150, 151, 81, 169, 51, 3, 3, 1
7, 0, 3, 3, 38, 162, 163, 50, 21, 30, 7, 3, 1
3, 1, 3, 3, 24, 148, 149, 86, 124, 50, 13, 3, 0
1, 2, 2, 4, 33, 149, 150, 87, 170, 4, 4, 3, 1
2, 3, 4, 4, 86, 185, 186, 96, 171, 44, 6, 3, 1
7, 4, 0, 3, 59, 66, 187, 104, 172, 23, 20, 3, 0
5, 3, 3, 3, 24, 148, 149, 86, 124, 50, 13, 3, 1
3, 3, 2, 0, 92, 186, 188, 6, 64, 69, 9, 3, 0
2, 3, 2, 0, 81, 146, 148, 21, 21, 28, 7, 3, 0
8, 1, 6, 5, 22, 177, 178, 79, 173, 15, 20, 3, 0
4, 1, 3, 5, 42, 187, 189, 101, 174, 66, 3, 3, 0
4, 1, 2, 0, 67, 158, 159, 90, 11, 63, 0, 3, 0
0, 3, 2, 5, 52, 155, 156, 89, 74, 49, 5, 3, 1
7, 1, 2, 3, 83, 188, 190, 105, 46, 70, 0, 3, 1
4, 1, 2, 4, 5, 189, 191, 43, 32, 71, 3, 3, 0
0, 3, 2, 6, 91, 190, 192, 102, 73, 26, 6, 3, 0
8, 1, 2, 6, 67, 156, 157, 15, 114, 47, 6, 3, 0
8, 1, 0, 4, 87, 191, 193, 106, 69, 20, 11, 3, 0
5, 1, 2, 6, 67, 156, 157, 15, 40, 34, 11, 3, 0
7, 1, 2, 5, 2, 178, 179, 13, 163, 33, 3, 3, 1
1, 2, 2, 2, 49, 150, 151, 81, 84, 44, 0, 3, 1
4, 1, 2, 2, 67, 157, 158, 35, 85, 10, 20, 3, 1
5, 3, 2, 2, 49, 150, 151, 81, 84, 44, 0, 3, 0
1, 2, 2, 2, 49, 150, 151, 81, 84, 44, 0, 3, 0
7, 1, 3, 0, 6, 144, 146, 8, 175, 72, 14, 3, 1
2, 3, 7, 1, 93, 192, 194, 107, 137, 73, 15, 3, 1
2, 1, 7, 1, 93, 192, 194, 107, 122, 66, 5, 3, 1
5, 4, 7, 2, 27, 193, 195, 108, 137, 34, 1, 3, 1
2, 3, 6, 4, 31, 194, 196, 8, 176, 32, 12, 3, 1
8, 1, 6, 5, 18, 195, 197, 109, 30, 53, 5, 3, 1
2, 3, 6, 6, 94, 196, 90, 5, 115, 5, 13, 3, 1
2, 0, 4, 0, 6, 197, 164, 74, 83, 1, 18, 3, 1
3, 1, 4, 0, 6, 197, 164, 74, 51, 5, 12, 3, 0
0, 0, 10, 3, 78, 0, 198, 78, 1, 8, 3, 3, 1
1, 0, 5, 4, 80, 129, 199, 110, 143, 39, 3, 3, 1
6, 1, 5, 2, 83, 198, 200, 111, 177, 33, 6, 3, 1
0, 0, 5, 6, 37, 199, 201, 112, 14, 15, 11, 3, 1
5, 3, 5, 6, 49, 200, 202, 89, 151, 8, 18, 3, 1
0, 0, 0, 6, 19, 5, 203, 79, 178, 52, 2, 3, 1
0, 0, 0, 0, 49, 153, 204, 4, 179, 32, 3, 3, 1
4, 1, 0, 0, 49, 153, 204, 4, 34, 73, 9, 3, 1
4, 1, 0, 4, 14, 201, 205, 75, 119, 58, 0, 3, 1
6, 5, 0, 6, 95, 202, 206, 82, 28, 0, 9, 3, 1
0, 0, 0, 6, 95, 202, 206, 82, 28, 43, 0, 3, 0
8, 1, 2, 0, 96, 203, 207, 113, 74, 8, 12, 3, 1
1, 2, 2, 0, 96, 203, 207, 113, 180, 5, 5, 3, 0
5, 3, 2, 0, 96, 203, 207, 113, 181, 0, 3, 3, 1
5, 1, 2, 4, 97, 204, 208, 114, 182, 52, 13, 3, 1
3, 1, 2, 1, 98, 205, 209, 115, 6, 16, 15, 3, 1
3, 1, 2, 1, 98, 205, 209, 115, 14, 19, 13, 3, 1
0, 1, 2, 1, 98, 205, 209, 115, 27, 68, 14, 3, 1
0, 1, 2, 5, 98, 205, 209, 115, 31, 50, 2, 3, 0
0, 1, 2, 5, 98, 205, 209, 115, 132, 1, 3, 3, 0
0, 1, 2, 6, 99, 206, 210, 63, 183, 12, 9, 3, 0
7, 0, 2, 3, 100, 207, 211, 116, 183, 5, 7, 3, 0
7, 0, 2, 3, 100, 207, 211, 116, 164, 4, 9, 3, 1
2, 2, 2, 2, 0, 208, 155, 94, 167, 38, 0, 3, 1
2, 2, 2, 4, 101, 209, 212, 104, 112, 11, 7, 3, 0
0, 3, 2, 4, 101, 209, 212, 104, 184, 36, 6, 3, 1
8, 1, 2, 1, 102, 210, 213, 71, 185, 5, 7, 3, 1
2, 3, 2, 1, 102, 210, 213, 71, 186, 36, 11, 3, 1
4, 3, 2, 1, 102, 210, 213, 71, 187, 7, 0, 0, 1
1, 2, 2, 1, 102, 210, 213, 71, 68, 71, 0, 4, 0
4, 3, 2, 1, 102, 210, 213, 71, 68, 71, 0, 4, 0
0, 1, 2, 1, 102, 210, 213, 71, 108, 74, 0, 5, 0
5, 1, 2, 5, 103, 22, 214, 117, 188, 38, 0, 3, 1
0, 0, 2, 5, 103, 22, 214, 117, 189, 4, 0, 3, 1
7, 4, 2, 6, 6, 211, 145, 101, 190, 15, 4, 3, 1
7, 4, 2, 3, 6, 212, 215, 8, 148, 57, 17, 3, 0
5, 1, 2, 3, 6, 212, 215, 8, 43, 53, 13, 3, 0
7, 4, 2, 3, 6, 212, 215, 8, 43, 53, 13, 3, 0
3, 1, 2, 3, 6, 212, 215, 8, 154, 68, 14, 6, 1
2, 3, 2, 3, 6, 212, 215, 8, 34, 25, 5, 3, 1
1, 2, 2, 0, 104, 213, 216, 107, 127, 15, 11, 3, 0
0, 0, 2, 0, 104, 213, 216, 107, 127, 17, 11, 3, 1
5, 1, 2, 0, 104, 213, 216, 107, 95, 68, 12, 3, 1
4, 1, 2, 0, 104, 213, 216, 107, 33, 28, 10, 3, 1
7, 1, 2, 2, 105, 214, 217, 116, 191, 11, 3, 3, 0
2, 0, 11, 1, 27, 86, 218, 118, 46, 35, 9, 3, 0
